dex,contour,solidity,symmetry,aspect,occupancy,eff_colors,edge_density,area
467,2.1452134379962686,0.6828743441572572,0.5630638109469257,0.9396551724137931,0.4309539794921875,21,0.2442021031760082,28243
468,1.5865422194194827,0.8143164190262592,0.6487134207870837,1.856,0.1994476318359375,21,0.21008339071226378,13071
469,3.0563045042047547,0.5993292848726548,0.4002202270032187,1.310734463276836,0.2522430419921875,21,0.337729114996068,16531
470,3.029306751133972,0.552461217382057,0.49448020425042255,0.8577586206896551,0.31707763671875,19,0.29186717998075073,20780
471,2.6979657328632634,0.42882652201745225,0.23933787731256087,1.2083333333333333,0.1942138671875,22,0.32236015084852293,12728
472,1.7996702828324354,0.6814861497035148,0.7677218011591619,0.9094827586206896,0.363006591796875,22,0.2540983606557377,23790
473,1.3269966682060688,0.8577204871500429,0.557657287199671,1.2960893854748603,0.40460205078125,22,0.23465077688942526,26516
474,2.1379280675758965,0.5765934968893063,0.35043988269794724,0.7931034482758621,0.224853515625,21,0.21423724212812162,14736
475,3.0077393732862743,0.34305278496951175,0.2944693572496263,0.8189655172413793,0.18499755859375,21,0.3162322665786869,12124
476,1.2658106011376409,0.876063199648595,0.8357692736806873,0.9137931034482759,0.50213623046875,18,0.15692232891698069,32908
477,1.928020700425941,0.7165698212369074,0.46087678261525694,1.3410404624277457,0.2954254150390625,22,0.31873353649088376,19361
478,1.4990169832530553,0.8020162676137015,0.6796545105566218,0.5,0.267059326171875,22,0.32664838304193805,17502
479,2.5212658223723405,0.43761996161228406,0.280599110695062,1.0357142857142858,0.1669921875,17,0.313687865497076,10944
480,2.7012359941627597,0.6991125020788921,0.30319598669748044,0.8793103448275862,0.352783203125,20,0.2810121107266436,23120
481,3.474034077242388,0.6888589957234926,0.5421610931319669,0.7155172413793104,0.2617645263671875,20,0.32299621101719617,17155
482,2.9907397125843267,0.6506165131886998,0.46007005253940453,0.7025862068965517,0.254425048828125,21,0.3097637039702531,16674
483,3.160736027887469,0.5262008427949433,0.2878092236003563,0.9137931034482759,0.2867584228515625,22,0.4692704730484755,18793
484,2.191624630904182,0.7055417374024504,0.450148769272383,1.0642201834862386,0.409027099609375,19,0.42117436394836977,26806
485,1.86566629570877,0.7307194212477114,0.6336861022364217,1.6453900709219857,0.2496795654296875,20,0.3121065819226303,16363
486,2.056471525037852,0.7424062105205339,0.7051303616484441,1.4683544303797469,0.309356689453125,21,0.3424583210022689,20274
487,2.7652079140065076,0.6055107285876516,0.6485712425958472,1.2427184466019416,0.3864593505859375,20,0.29320488016741025,25327
488,2.8687578220749566,0.4652531653495974,0.3683241252302026,0.9353448275862069,0.2834320068359375,16,0.2449528936742934,18575
489,2.118309363312876,0.6694676728533551,0.22587391694054376,1.3975903614457832,0.25042724609375,21,0.2418352425054838,16412
490,2.1425657143672923,0.5701846643023114,0.08397656467962429,1.681159420289855,0.1778564453125,20,0.3161461908030199,11656
491,3.163483808333809,0.5621689161926826,0.4074098211085405,0.9612068965517241,0.32952880859375,20,0.18971105760325987,21596
492,1.282875223660458,0.9003989802238322,0.8322293217656369,1.1717171717171717,0.4769287109375,18,0.18207704120808804,31256
493,3.1901858117393487,0.4891376881441388,0.34618916437098257,0.75,0.201324462890625,20,0.44558132484462637,13194
494,2.1544157693478443,0.6042019393566261,0.25405319063972526,0.8103448275862069,0.239593505859375,20,0.29556744363775317,15702
495,2.009034173019791,0.7197754817265329,0.4406125458938714,0.875,0.350250244140625,19,0.2382591269495513,22954
496,2.7856101780656166,0.4592681192215685,0.2102393730300707,0.9051724137931034,0.2167816162109375,22,0.34131062152460057,14207
497,2.986101861099536,0.5216616096843818,0.2560819462227913,0.8103448275862069,0.2544708251953125,21,0.33675121424716675,16677
498,1.8308217015711465,0.7126273326174652,0.5455060422960725,0.8706896551724138,0.3746795654296875,20,0.1697006719609041,24555
499,1.769409751971922,0.7662404368630207,0.6237396883593034,0.9051724137931034,0.4324951171875,20,0.21598927462602313,28344
500,2.1258687841790738,0.7608718641677927,0.7611510008703221,1.0,0.4940338134765625,19,0.26623837909627207,32377
501,1.3715211852040678,0.7828652348359688,0.7805810910554922,0.7801724137931034,0.4049072265625,22,0.1918525776303889,26536
502,2.072347474414111,0.6276006353880129,0.6391601315456615,0.6594827586206896,0.2471771240234375,20,0.2739675288598062,16199
503,2.4485859083291652,0.5457579902372915,0.4190811798486035,1.045045045045045,0.331817626953125,19,0.2812011404396211,21746
504,1.7065020326244937,0.7443285203754368,0.6963007159904535,0.9482758620689655,0.433807373046875,20,0.20777347871966234,28430
505,2.2364666928767103,0.763455683841691,0.4157435023434171,0.4482758620689655,0.2028045654296875,21,0.2974193062974945,13291
506,1.7431822027405681,0.7531764462259826,0.6580378366057764,0.7629310344827587,0.38848876953125,22,0.2194422623723488,25460
507,2.427519962489655,0.6499674939768251,0.43393891669947693,0.9396551724137931,0.389007568359375,20,0.21075547187573546,25494
508,1.953776490614426,0.6901935379382946,0.6190259098852671,1.380952380952381,0.32513427734375,21,0.22850572554908954,21308
509,2.183437788475991,0.563304347826087,0.3478984602580108,0.7543103448275862,0.2471160888671875,20,0.28335906143871564,16195
510,3.0098654359386647,0.43680407877531074,0.4191914857093812,1.1485148514851484,0.2523040771484375,20,0.30390081644995465,16535
511,2.3513150601402195,0.7379680675878857,0.6493631184791653,0.8448275862068966,0.3931884765625,20,0.2252794163303322,25768
512,2.7439866590800057,0.6781280457603016,0.39245406824146983,0.8362068965517241,0.3238067626953125,20,0.3048395457330003,21221
513,1.9692746497756892,0.7844205610274526,0.5994384080087901,0.8448275862068966,0.399810791015625,21,0.20616746813220366,26202
514,2.158652114763071,0.747684453628297,0.6777220161466289,0.9913793103448276,0.46929931640625,20,0.256307712316296,30756
515,2.2302302692940716,0.7110952394033458,0.5419347152728139,0.8922413793103449,0.394989013671875,20,0.21671946225759098,25886
516,2.2568110990509274,0.7078528208455255,0.6430634949904727,0.9310344827586207,0.4078826904296875,20,0.2713703191051588,26731
517,0.9642040225574647,0.9679850667418025,0.9074631009114884,1.008695652173913,0.629058837890625,23,0.10563721923058264,41226
518,1.8624536502243272,0.7544181006681974,0.5803069606571553,0.9655172413793104,0.446197509765625,18,0.12991587442719377,29242
519,1.5965177730653701,0.7480126852847903,0.47198548413702096,1.0,0.4084930419921875,22,0.1934182510926002,26771
520,2.128597145237222,0.5857000101377283,0.34269588313413013,1.0403587443946187,0.3085479736328125,21,0.25349883784184757,20221
521,2.9921202682595984,0.5775516830825846,0.4267379679144385,0.75,0.2442626953125,18,0.3414542728635682,16008
522,2.3250926589403575,0.6902687933490577,0.2877058464755598,0.5991379310344828,0.2255096435546875,21,0.28608160227349616,14779
523,3.114979796455949,0.5595461922897684,0.40403225806451615,0.8275862068965517,0.265655517578125,22,0.3469844916714532,17410
524,1.3258062096745284,0.8264748432727858,0.8383838383838383,0.6163793103448276,0.313812255859375,22,0.16935719148108527,20566
525,1.5147563574395095,0.7423792670396164,0.777975254631212,1.1658291457286432,0.396881103515625,20,0.16624375240292194,26010
526,2.088595959782103,0.717040901891363,0.7153046062407132,0.9396551724137931,0.352294921875,19,0.2434164934164934,23088
527,1.9962535210314518,0.6378088942592461,0.6234471113255338,1.5890410958904109,0.20538330078125,22,0.23179791976225855,13460
528,2.2704083220753324,0.5832623648869963,0.6138299800616277,0.9051724137931034,0.2717132568359375,19,0.27287021957657104,17807
529,1.380484500637615,0.7014422681985143,0.8843631778058008,1.0,0.456024169921875,21,0.20735461420062906,29886
530,1.7190726275747306,0.7876800562126712,0.5822691221938433,1.2473118279569892,0.3592071533203125,21,0.22386474661229344,23541
531,1.8324752689267565,0.793522864818587,0.6715796019900497,0.8275862068965517,0.4101409912109375,23,0.18155437330257823,26879
532,1.6036273659083544,0.7388528948248142,0.6616783617356438,1.2340425531914894,0.3541107177734375,21,0.20545525057094843,23207
533,1.7330473891666527,0.706685992279322,0.5442799799297542,1.0642201834862386,0.375701904296875,20,0.2238648363252376,24622
534,1.6929980061515972,0.7577908764736033,0.6432699788818496,1.2083333333333333,0.4511871337890625,19,0.21793094118840678,29569
535,1.141767553582995,0.8801280970841059,0.6119651787368031,0.8448275862068966,0.3983917236328125,22,0.1789804282048336,26109
536,1.1891317169240416,0.8860635414864787,0.7821977384749202,0.8275862068965517,0.468963623046875,21,0.19138413483438538,30734
537,1.652167870605549,0.847905331882481,0.7612589704469684,1.1153846153846154,0.4756011962890625,20,0.2103371940068658,31169
538,1.83167816743824,0.7492778361344538,0.5093566091383984,1.16,0.348297119140625,22,0.3216945588364146,22826
539,2.242011970856293,0.6758356888720134,0.5499580726311036,0.8275862068965517,0.3666534423828125,21,0.291481126971576,24029
540,1.3606430232829407,0.8284615740955205,0.49236460738227034,0.7887931034482759,0.409332275390625,20,0.196749422202341,26826
541,1.4941935097397956,0.7536044678304807,0.6545166402535658,1.2340425531914894,0.30267333984375,18,0.171304698527929,19836
542,2.4687632687456302,0.5808809171803956,0.5059299971073185,0.5,0.15887451171875,22,0.3521897810218978,10412
543,1.5271278394966878,0.8248367615952914,0.5823923782639379,1.2677595628415301,0.4105682373046875,20,0.21808451332367043,26907
544,1.3753014026208057,0.789440410081162,0.772092666462105,1.303370786516854,0.3524932861328125,22,0.2758755032249686,23101
545,2.1870576144865845,0.5696338186074885,0.37638435184447455,1.0593607305936072,0.2635955810546875,21,0.34078147612156295,17275
546,1.2044047138147138,0.8897491552731097,0.7665718855518038,1.681159420289855,0.3033599853515625,23,0.19712288114279966,19881
547,1.046147036061101,0.9622998162247309,0.8791141187326976,1.1047619047619048,0.559295654296875,21,0.13913897528237026,36654
548,1.5543319473505766,0.7497763578274761,0.568716577540107,0.5775862068965517,0.2685699462890625,21,0.22850974376455882,17601
549,1.6307018556426918,0.783498092939986,0.6995812508442524,0.75,0.38397216796875,22,0.25540454617707836,25164
550,1.7198885193739346,0.7348387224678337,0.6364679911699779,1.154228855721393,0.2827911376953125,22,0.24923110127879997,18533
551,1.589659224239113,0.7627730947875452,0.6818105192178018,1.45,0.3044586181640625,22,0.23896155966521326,19953
552,2.0323625268409953,0.608663526369262,0.2494470075206977,0.9224137931034483,0.301666259765625,21,0.2864441072331816,19770
553,1.9766025742139557,0.7395874251568284,0.7670212160855469,0.9655172413793104,0.474029541015625,21,0.22503701796175885,31066
554,1.469909666138229,0.8297487207993045,0.6741243457755794,1.0545454545454545,0.44415283203125,19,0.17332004947093582,29108
555,2.1228204685132384,0.6027485176142309,0.40476035637640634,0.9051724137931034,0.3296051025390625,19,0.2414703023008194,21601
556,2.212907148750408,0.6533721632276166,0.3604732852652986,0.7629310344827587,0.2807159423828125,22,0.2893950100559874,18397
557,1.229006640237445,0.9055213042882586,0.6550808834577052,1.0943396226415094,0.5042572021484375,21,0.1778073652676491,33047
558,1.3509161780228465,0.872525357222181,0.739358875966704,1.2406417112299466,0.4495697021484375,20,0.21128194684858975,29463
559,1.775907233463381,0.6993536406813555,0.36607142857142855,0.7629310344827587,0.298828125,19,0.22794117647058823,19584
560,1.8760079077732583,0.747309133911928,0.4720467466835123,0.6724137931034483,0.284454345703125,21,0.255176483209956,18642
561,4.689255526576786,0.4435436751387672,0.26851174934725847,0.7931034482758621,0.185333251953125,21,0.40490696525605135,12146
562,1.923849776996554,0.6029912873145749,0.5068325514990822,1.2473118279569892,0.2254638671875,19,0.19991878722252301,14776
563,4.1588216026199785,0.46788256602502,0.236053412462908,1.2473118279569892,0.254241943359375,19,0.36118113071660063,16662
564,1.6422034308495368,0.6810507880910683,0.5636929015655158,1.8412698412698412,0.2225189208984375,22,0.3090584927655489,14583
565,1.688954435846442,0.8346291103747132,0.6462824461064672,1.2210526315789474,0.399688720703125,22,0.25383675650912424,26194
566,2.767972766669699,0.5882395789703713,0.29550012031763856,1.4871794871794872,0.2464447021484375,21,0.32004210265618227,16151
567,3.019452505579171,0.5747880119468571,0.45692655760529066,0.728448275862069,0.2554779052734375,19,0.38589261183778295,16743
568,1.665716186207104,0.6861381702318325,0.5594025797691785,1.0740740740740742,0.3154449462890625,20,0.17950950515164707,20673
569,2.067589692593255,0.7872675534378929,0.6104071908165476,1.1428571428571428,0.4538116455078125,19,0.23980363807538416,29741
570,1.4063680499811002,0.8349096013100291,0.8023952095808383,0.7801724137931034,0.3812103271484375,22,0.21734779650162112,24983
571,2.4884274477631014,0.6127029290928189,0.5737313025066594,1.0545454545454545,0.3515777587890625,19,0.19421900091141878,23041
572,1.9885573955689995,0.7042579795985522,0.3663432073544433,1.1485148514851484,0.4082183837890625,16,0.19773483347661944,26753
573,1.6274039560495712,0.8008761769326926,0.8077659849857624,1.0175438596491229,0.5327911376953125,21,0.2122748231520463,34917
574,1.4911759851560358,0.8363397073623906,0.6697063369397218,0.6896551724137931,0.329681396484375,22,0.2260483199111358,21606
575,2.1750259373230483,0.7267827351670445,0.633339742357239,0.6810344827586207,0.259246826171875,19,0.2183637433784579,16990
576,2.8360579486084223,0.5854472302634807,0.5807463016118348,0.6939655172413793,0.273101806640625,20,0.24740194435132418,17898
577,0.905113832265681,1.0,0.9493599397590361,1.0220264317180616,0.63201904296875,20,0.103138580395944,41420
578,0.9576752242178832,0.9893516296805489,0.8038214150586455,0.9224137931034483,0.58197021484375,20,0.10445726271630834,38140
579,1.6586774567898517,0.7331405436668594,0.81033990288489,2.0714285714285716,0.19342041015625,18,0.27571789207952035,12676
580,2.0263097771439185,0.7369307260972472,0.48530447589165654,0.771551724137931,0.35394287109375,20,0.20275047421969306,23196
581,2.105191872339328,0.6566214995483288,0.562242090784044,0.8663793103448276,0.27728271484375,21,0.2455425930002201,18172
582,1.683066613730333,0.8314784118714974,0.4900629464601457,0.7327586206896551,0.32147216796875,23,0.21525536358458325,21068
583,1.836731611203282,0.7362273555778744,0.6249589490968801,0.6982758620689655,0.302001953125,21,0.26318714632174617,19792
584,2.316609361808685,0.7350094445990072,0.6264662043937529,0.9482758620689655,0.382965087890625,20,0.25364570882142,25098
585,2.4283131181529574,0.6176346674691544,0.3480164637884228,0.6293103448275862,0.2348785400390625,20,0.3104657961411031,15393
586,3.221638369384865,0.456542819937384,0.29983434566537825,0.765625,0.251434326171875,19,0.27418376016506857,16478
587,1.605354346950491,0.723516805992625,0.3858442422897715,1.45,0.285919189453125,19,0.21891343793361084,18738
588,1.2129128074062163,0.8506204097005713,0.6963779001836088,0.646551724137931,0.310150146484375,21,0.22016136967430877,20326
589,2.0243089401107976,0.6658803099556037,0.38903697628323425,0.8232758620689655,0.3101043701171875,22,0.24947104266102446,20323
590,1.126875337500317,0.8745689835690255,0.8037544627432915,0.9310344827586207,0.47796630859375,20,0.14311709871025413,31324
591,1.4790815699560556,0.8656052228365865,0.8242264278092885,1.1100478468899522,0.49566650390625,19,0.21136559537002833,32484
592,2.2730124518128463,0.6011479236087665,0.5040399588658734,1.0175438596491229,0.31243896484375,18,0.2692420394608322,20476
593,1.6394310438155266,0.8541010475308202,0.8143505903723888,1.0943396226415094,0.45721435546875,20,0.16990388466159392,29964
594,1.2361209678707752,0.8664629989648295,0.5144748455428068,0.5387931034482759,0.2618255615234375,18,0.20420770441167901,17159
595,1.4120705197019316,0.8246081744239357,0.7480921526277898,1.288888888888889,0.3704986572265625,20,0.18549483134961492,24281
596,2.0133752422985154,0.7044966420072956,0.5428550097058384,1.303370786516854,0.3153228759765625,21,0.29489474957657874,20665
597,1.3187014030928268,0.7938382463171743,0.8128274994760009,0.8663793103448276,0.3959197998046875,22,0.25848845723975794,25947
598,2.2804561454468275,0.535085705540251,0.3685292102945494,1.3647058823529412,0.2133941650390625,22,0.39442259563818377,13985
599,1.552490646001789,0.7718021020251218,0.30307576894223553,1.1776649746192893,0.3445587158203125,22,0.27673707984588813,22581
600,1.3188527476044123,0.8414686428221461,0.6041447752481027,1.1958762886597938,0.4192962646484375,22,0.2685687252083409,27479
601,1.9680031216493907,0.772387552656611,0.5605381165919282,1.6571428571428573,0.26019287109375,22,0.3425404644616467,17052
602,1.0927623124772854,0.9607107048756033,0.3688372093023256,1.3727810650887573,0.3143463134765625,20,0.21358186495801174,20601
603,1.9144383393277142,0.7321676484934899,0.42962854421569346,0.7758620689655172,0.2977447509765625,20,0.2497309485983703,19513
604,2.1976633889133934,0.6995728730822873,0.47568263307897396,1.8709677419354838,0.2449188232421875,22,0.31455984050837954,16051
605,1.5602611888450846,0.8046268055475628,0.521767522855899,0.6508620689655172,0.3200225830078125,19,0.255948123778191,20973
606,1.8745914465185685,0.7353835479460441,0.6152398027790229,0.6637931034482759,0.274932861328125,22,0.29764679764679763,18018
607,1.2015575105092449,0.9345729277798341,0.9165922486158242,0.625,0.327484130859375,20,0.1451868418600317,21462
608,2.3856218071345565,0.6122692307692308,0.40901044432642947,0.7931034482758621,0.2429046630859375,19,0.18782586845907406,15919
609,3.7855302747410935,0.5365566974284035,0.5123567335243553,0.8879310344827587,0.257720947265625,22,0.29698046181172294,16890
610,1.4015928516379885,0.7399033308390802,0.44757458257497823,0.75,0.2791290283203125,21,0.21286831028262176,18293
611,2.034886911884751,0.6687046835194983,0.4889173308511257,1.0357142857142858,0.3905181884765625,20,0.22170124643457195,25593
612,2.722166098253606,0.5465485397668244,0.4135691894312584,0.7931034482758621,0.2889862060546875,22,0.3117376841438302,18939
613,1.2330268460004883,0.835043204346444,0.7193264310365346,0.7672413793103449,0.4409027099609375,20,0.1846340197265963,28895
614,1.8313002940603071,0.6399664382603831,0.8269061876247505,1.0740740740740742,0.349151611328125,18,0.19810331264749584,22882
615,1.4910582882868493,0.8689295937296527,0.7489243855397854,0.9913793103448276,0.5396270751953125,22,0.28361374240067866,35365
616,1.3291502215662763,0.8526205997392438,0.61623251445801,1.0691244239631337,0.498931884765625,20,0.1651782983668726,32698
617,1.9532477507809693,0.6340609977145559,0.2347452424800491,1.099526066350711,0.306915283203125,21,0.25251068907228796,20114
618,1.3305594076776615,0.7912964284835208,0.5569546687330492,1.681159420289855,0.245269775390625,22,0.2382107751648625,16074
619,2.044121684442203,0.6534664356626241,0.40147449130050133,0.9482758620689655,0.362579345703125,21,0.19564851443481188,23762
620,3.0795908716443487,0.43709677419354837,0.14434677697345744,1.0403587443946187,0.2026214599609375,22,0.35989155809925444,13279
621,2.603154687451606,0.6618481296973536,0.49178944635555266,1.1658291457286432,0.3507080078125,20,0.23929690219282979,22984
622,1.6756753261198951,0.7756751009993621,0.505242718446602,0.9741379310344828,0.47314453125,20,0.28586171310629516,31008
623,2.0758408660434973,0.732964219801155,0.7795444033302498,0.9310344827586207,0.4696502685546875,22,0.3430585789011989,30779
624,2.451866007967903,0.4472517658520744,0.14016060932196373,1.2747252747252746,0.21014404296875,21,0.32036015103107757,13772
625,2.6858206507889655,0.5822925781560735,0.48253164556962025,0.5431034482758621,0.223388671875,22,0.3655737704918033,14640
626,1.711880691577341,0.7793644376162367,0.6050089922067542,1.183673469387755,0.36767578125,18,0.19965969455511287,24096
627,1.7245852599398572,0.8326826644457168,0.7682387619749448,0.6379310344827587,0.3661346435546875,22,0.2810168785163576,23995
628,2.6257198692516974,0.5618612050109366,0.6180804764449874,1.0943396226415094,0.3233642578125,21,0.27802944507361266,21192
629,1.8280483114299777,0.6307315257181858,0.6941088242646446,0.9353448275862069,0.3102264404296875,22,0.24302788844621515,20331
630,2.036318795663989,0.8006234994804171,0.6809359012940114,0.6293103448275862,0.3409271240234375,22,0.258649241373137,22343
631,2.2853985867193636,0.68617597792886,0.5012934751365334,1.3181818181818181,0.31878662109375,22,0.30964005360903696,20892
632,2.5642378186429315,0.6888559322033898,0.6127976190476191,1.7575757575757576,0.2480621337890625,22,0.3393615058128806,16257
633,1.8303311216170377,0.6794140668679414,0.3063857235003225,0.7456896551724138,0.27813720703125,20,0.1771450515690147,18228
634,2.62583394705881,0.5862862300892749,0.4330301888823118,1.0,0.406341552734375,20,0.22609838527975967,26630
635,3.303643380641641,0.5344412331406551,0.3896736483195324,1.008695652173913,0.3047332763671875,21,0.3004356316659156,19971
636,1.6816726166002602,0.720906047077922,0.6215553146573858,0.9913793103448276,0.4336700439453125,21,0.20724112452060098,28421
637,1.6705144888511063,0.6460990724505775,0.6057481205508616,1.1485148514851484,0.3682861328125,20,0.26574411667219094,24136
638,2.5963965885053972,0.5898793062398124,0.47283702213279677,0.646551724137931,0.2457275390625,22,0.28315946348733234,16104
639,1.9377780305723868,0.7549462661890328,0.5348459383753501,1.1717171717171717,0.4180450439453125,20,0.22816366755484177,27397
640,2.974659003114052,0.49188709761569366,0.34480791175351844,0.7155172413793104,0.215789794921875,22,0.3509404610380427,14142
641,1.8578534911291609,0.8156761246209414,0.5495541775217407,0.6939655172413793,0.3221893310546875,21,0.28240587260241534,21115
642,1.9967209009054343,0.7383850568410278,0.5350710540314614,0.7586206896551724,0.3082275390625,21,0.2782673267326733,20200
643,3.3233131814026073,0.6263833673579027,0.5377868636243736,0.9137931034482759,0.3558197021484375,20,0.36296582186200094,23319
644,2.585117732392282,0.6709636849551958,0.44677966101694916,0.7586206896551724,0.293060302734375,22,0.2184733937311257,19206
645,1.6798634748410624,0.834222869157367,0.562083585705633,0.8318965517241379,0.4328765869140625,20,0.21805491910183653,28369
646,2.7905616002619222,0.6077527704446135,0.3887260582100743,1.0943396226415094,0.310882568359375,22,0.3867183665455973,20374
647,2.7497423097476403,0.6009235193275452,0.4469374167776298,1.045045045045045,0.3316192626953125,20,0.2503566005613583,21733
648,2.6618971308496975,0.6405665370786107,0.42887387020600926,0.646551724137931,0.26776123046875,22,0.3865397766127194,17548
649,2.4440836636118806,0.6160564898051782,0.4412525708219996,0.8362068965517241,0.33148193359375,20,0.3363561038482784,21724
650,2.365762659543986,0.6078874901652243,0.5473130841121495,0.6982758620689655,0.2829437255859375,21,0.29116108504556976,18543
651,1.7463285426334871,0.6671960104197139,0.6054166387343299,1.0357142857142858,0.36541748046875,19,0.24461332887923834,23948
652,2.0773844355766937,0.5669849136360323,0.7808808717150444,1.1958762886597938,0.2967681884765625,22,0.39765540644763225,19449
653,1.813384554856543,0.7552708123419707,0.5536957371920219,0.6810344827586207,0.3031005859375,21,0.24979863068868305,19864
654,2.7543081310876008,0.5668410545880085,0.44452241031488465,0.6637931034482759,0.2512969970703125,21,0.3092476774546117,16469
655,3.0168690045060105,0.5691856076490817,0.3591284146439157,1.2406417112299466,0.258880615234375,22,0.2888718613697984,16966
656,1.7904853524590372,0.8157687795696845,0.6675450616633287,0.9568965517241379,0.4827880859375,20,0.24870417193426042,31640
657,2.7017785054613324,0.5186382561841782,0.3034058268362741,1.2608695652173914,0.242340087890625,22,0.3333333333333333,15882
658,3.4249496580192678,0.4116037694879924,0.47724438902743144,1.681159420289855,0.144622802734375,21,0.4339523106140536,9478
659,1.955793879044032,0.6239453595821615,0.4918347742555235,0.646551724137931,0.236968994140625,20,0.2638763683193818,15530
660,2.204352690404633,0.7122598781821021,0.7660315985130112,1.2210526315789474,0.3479461669921875,20,0.2324255580406087,22803
661,2.2306837889818607,0.5888432793105141,0.4786858316221766,1.1717171717171717,0.2747039794921875,21,0.22362939510081653,18003
662,2.3244889103045376,0.6681018767686939,0.45291852299327945,1.0642201834862386,0.2935943603515625,22,0.2215581310742685,19241
663,2.8599217812252973,0.4787023977433004,0.35362935389524064,1.3567251461988303,0.155364990234375,22,0.39795717933608327,10182
664,2.072211625965418,0.620530162539544,0.4518631955079122,0.5818965517241379,0.2169952392578125,22,0.2709373461781872,14221
665,1.4443143872958486,0.8079606393502369,0.5255345293683952,1.1372549019607843,0.4735870361328125,20,0.1814286174565841,31037
666,1.8578378122864239,0.7064182868299032,0.47708008504606664,0.9353448275862069,0.39752197265625,22,0.2622063565177338,26052
667,1.7727626493957807,0.7747276158013269,0.5705049109125907,1.0265486725663717,0.48553466796875,21,0.2285669390320553,31820
668,2.362331052617239,0.6338992996645023,0.37066254758095657,0.9310344827586207,0.379119873046875,22,0.2607260726072607,24846
669,2.6404091251224098,0.6552651908681638,0.6178637200736649,0.9655172413793104,0.375335693359375,19,0.2497764045857387,24598
670,2.4180422691539696,0.6154181038813168,0.33292231812577067,0.8275862068965517,0.2804107666015625,22,0.2595091690700332,18377
671,2.9098656436412784,0.6531733947339102,0.5148357090564575,0.8564814814814815,0.26837158203125,19,0.3746872867864453,17588
672,2.0100261590287065,0.6984105925120068,0.42030002158428664,0.9870689655172413,0.4016265869140625,20,0.21161809961627598,26321
673,2.522326313385183,0.700131356727341,0.483246251703771,0.875,0.3985137939453125,19,0.2572270934640273,26117
674,1.4328745139073675,0.8416963418582065,0.659809902113775,0.6810344827586207,0.3570556640625,19,0.205,23400
675,2.2841713995896256,0.6767822662794764,0.6406457319770014,1.1958762886597938,0.3396148681640625,21,0.23781282293211126,22257
676,2.439868409598698,0.7244348936032703,0.46705058569465346,0.7155172413793104,0.342071533203125,21,0.2672852172361495,22418
677,1.660985124027133,0.8286882320495765,0.8794657640089775,0.7801724137931034,0.3897247314453125,22,0.19736893622019497,25541
678,1.8794781735666035,0.7356094300331645,0.4737574040690188,0.9137931034482759,0.4365997314453125,20,0.23685038269318143,28613
679,2.376819171886942,0.6623917660512988,0.5022230455724342,0.6379310344827587,0.247467041015625,22,0.3335183129855716,16218
680,3.1423723215001167,0.5605161713645187,0.6971854304635762,1.3257142857142856,0.312835693359375,20,0.37089064481514,20502
681,2.1464267693002728,0.7538006161528703,0.8459566074950691,0.8318965517241379,0.285614013671875,21,0.3661715995298643,18718
682,1.5090780974149385,0.8615618740003417,0.6816804073714839,0.8793103448275862,0.4232940673828125,22,0.17054179733967773,27741
683,1.6679364869140163,0.8051396648044693,0.8313244263723497,0.7112068965517241,0.3848419189453125,18,0.23746084612029658,25221
684,1.1863465347522806,0.8949955317247542,0.8546296296296296,0.7068965517241379,0.36676025390625,21,0.1209435846230654,24036
685,1.1543791930130145,0.9165338057277826,0.7886033648306061,0.9051724137931034,0.4736785888671875,22,0.16696195599652094,31043
686,1.3663104229848733,0.7899449230334699,0.7516127011962171,0.9439655172413793,0.4267578125,18,0.18817934782608695,27968
687,2.895076423428325,0.5860827222230321,0.34448160535117056,0.853448275862069,0.30670166015625,21,0.3263681592039801,20100
688,2.003159950131951,0.6745511854186652,0.5959406004798651,0.9094827586206896,0.3755340576171875,22,0.2860103205883548,24611
689,2.808691335072254,0.4808640265854334,0.668652700365174,1.105,0.26495361328125,22,0.4205828150195807,17364
690,2.6784183878026946,0.5584062874569482,0.2957329953527672,0.7844827586206896,0.280792236328125,21,0.20981415063580044,18402
691,4.763350143836054,0.37569115815691156,0.15911885245901639,1.1485148514851484,0.1726226806640625,20,0.406965437991691,11313
692,2.116681711335695,0.6068311117500873,0.5789867464728516,1.4871794871794872,0.2254180908203125,21,0.3088066066472619,14773
693,2.221065885349557,0.6555494981239778,0.4357353560893384,1.9173553719008265,0.1559600830078125,22,0.3716857450347324,10221
694,2.154643231468524,0.616450312923654,0.30901490653837055,1.3333333333333333,0.2532501220703125,21,0.262637826113153,16597
695,2.7390805251423287,0.44630842776203966,0.16243947429098454,1.303370786516854,0.1538543701171875,22,0.3507884558167212,10083
696,1.7190947766796818,0.7805257290383149,0.661566325256058,1.2747252747252746,0.4059600830078125,22,0.23191129486938544,26605
697,2.157272559623968,0.6790728157014245,0.5088136112814224,1.1897435897435897,0.3003997802734375,22,0.3379895362421903,19687
698,1.95183569799351,0.5497370312913845,0.2847289769210363,0.75,0.2216949462890625,19,0.23394590130084658,14529
699,2.3671673009232683,0.6134329371816638,0.23961135203381456,0.9137931034482759,0.344573974609375,21,0.22442653440793553,22582
700,2.8724108738268708,0.6496975545866579,0.3712581384352381,0.7370689655172413,0.287628173828125,21,0.323342175066313,18850
701,2.222710352752433,0.7187132521475694,0.47388212212866837,1.3588235294117648,0.275115966796875,21,0.30687742651136996,18030
